idx,label
5797,1
5798,4
5799,3
5800,6
5801,0
5802,1
5803,4
5804,1
5805,3
5806,7
5807,8
5808,2
5809,5
5810,1
5811,2
5812,8
5813,4
5814,4
5815,9
5816,0
5817,3
5818,2
5819,5
5820,7
5821,8
5822,9
5823,5
5824,7
5825,7
5826,0
5827,1
5828,9
5829,4
5830,1
5831,7
5832,7
5833,9
5834,0
5835,2
5836,2
5837,0
5838,6
5839,2
5840,3
5841,9
5842,0
5843,4
5844,6
5845,1
5846,6
5847,0
5848,5
5849,8
5850,9
5851,4
5852,3
5853,9
5854,9
5855,8
5856,0
5857,6
5858,5
5859,0
5860,3
5861,4
5862,2
5863,3
5864,0
5865,1
5866,2
5867,4
5868,0
5869,4
5870,8
5871,9
5872,8
5873,0
5874,9
5875,1
5876,1
5877,1
5878,6
5879,7
5880,1
5881,6
5882,8
5883,9
5884,8
5885,7
5886,1
5887,0
5888,7
5889,5
5890,7
5891,5
5892,6
5893,1
5894,5
5895,1
5896,9
5897,9
5898,6
5899,5
5900,3
5901,2
5902,1
5903,0
5904,0
5905,6
5906,4
5907,0
5908,0
5909,3
5910,2
5911,9
5912,1
5913,1
5914,4
5915,4
5916,8
5917,0
5918,8
5919,2
5920,1
5921,4
5922,6
5923,8
5924,6
5925,8
5926,6
5927,8
5928,3
5929,0
5930,7
5931,4
5932,2
5933,0
5934,0
5935,0
5936,7
5937,8
5938,4
5939,7
5940,0
5941,9
5942,9
5943,0
5944,8
5945,1
5946,9
5947,4
5948,8
5949,8
5950,8
5951,5
5952,8
5953,4
5954,3
5955,6
5956,5
5957,9
5958,2
5959,9
5960,9
5961,9
5962,7
5963,8
5964,3
5965,5
5966,9
5967,5
5968,6
5969,3
5970,0
5971,6
5972,4
5973,6
5974,3
5975,1
5976,7
5977,8
5978,5
5979,2
5980,6
5981,0
5982,8
5983,3
5984,7
5985,7
5986,5
5987,0
5988,5
5989,9
5990,4
5991,9
5992,3
5993,8
5994,4
5995,9
5996,7
5997,4
5998,6
5999,4
6000,7
6001,8
6002,5
6003,8
6004,6
6005,8
6006,0
6007,3
6008,5
6009,1
6010,5
6011,9
6012,2
6013,4
6014,4
6015,3
6016,5
6017,5
6018,0
6019,7
6020,8
6021,8
6022,9
6023,1
6024,9
6025,2
6026,6
6027,4
6028,7
6029,7
6030,1
6031,7
6032,8
6033,6
6034,1
6035,7
6036,7
6037,1
6038,3
6039,9
6040,9
6041,9
6042,9
6043,8
6044,7
6045,7
6046,0
6047,2
6048,3
6049,7
6050,7
6051,3
6052,5
6053,7
6054,1
6055,7
6056,0
6057,1
6058,5
6059,2
6060,7
6061,1
6062,4
6063,4
6064,1
6065,3
6066,3
6067,7
6068,4
6069,0
6070,1
6071,5
6072,9
6073,1
6074,5
6075,0
6076,2
6077,9
6078,6
6079,4
6080,7
6081,3
6082,1
6083,1
6084,4
6085,3
6086,5
6087,9
6088,4
6089,8
6090,5
6091,7
6092,4
6093,6
6094,4
6095,2
6096,1
6097,3
6098,5
6099,5
6100,9
6101,0
6102,0
6103,6
6104,8
6105,1
6106,4
6107,0
6108,9
6109,8
6110,9
6111,4
6112,5
6113,7
6114,1
6115,9
6116,7
6117,9
6118,6
6119,6
6120,9
6121,8
6122,8
6123,3
6124,3
6125,5
6126,6
6127,3
6128,4
6129,4
6130,0
6131,2
6132,6
6133,3
6134,1
6135,6
6136,2
6137,5
6138,1
6139,8
6140,4
6141,8
6142,9
6143,2
6144,5
6145,2
6146,0
6147,1
6148,5
6149,3
6150,1
6151,7
6152,5
6153,6
6154,4
6155,6
6156,0
6157,2
6158,9
6159,3
6160,8
6161,0
6162,2
6163,5
6164,9
6165,7
6166,3
6167,0
6168,9
6169,3
6170,0
6171,8
6172,7
6173,6
6174,9
6175,4
6176,9
6177,6
6178,3
6179,6
6180,8
6181,6
6182,3
6183,2
6184,5
6185,3
6186,9
6187,1
6188,8
6189,3
6190,7
6191,3
6192,7
6193,2
6194,1
6195,9
6196,8
6197,6
6198,3
6199,5
6200,8
6201,9
6202,3
6203,9
6204,2
6205,6
6206,6
6207,2
6208,9
6209,0
6210,8
6211,2
6212,5
6213,8
6214,4
6215,9
6216,1
6217,1
6218,4
6219,6
6220,5
6221,2
6222,7
6223,9
6224,7
6225,7
6226,0
6227,9
6228,5
6229,6
6230,9
6231,3
6232,5
6233,0
6234,3
6235,8
6236,1
6237,4
6238,3
6239,4
6240,1
6241,2
6242,3
6243,3
6244,0
6245,5
6246,7
6247,7
6248,9
6249,2
6250,2
6251,8
6252,6
6253,8
6254,5
6255,2
6256,1
6257,0
6258,9
6259,9
6260,1
6261,0
6262,7
6263,4
6264,0
6265,3
6266,7
6267,1
6268,9
6269,8
6270,6
6271,8
6272,2
6273,8
6274,6
6275,8
6276,6
6277,3
6278,6
6279,8
6280,7
6281,6
6282,4
6283,5
6284,5
6285,9
6286,9
6287,5
6288,4
6289,9
6290,9
6291,9
6292,3
6293,5
6294,3
6295,8
6296,8
6297,1
6298,8
6299,9
6300,3
6301,6
6302,2
6303,4
6304,7
6305,7
6306,1
6307,3
6308,0
6309,5
6310,0
6311,4
6312,2
6313,3
6314,6
6315,2
6316,5
6317,0
6318,7
6319,9
6320,5
6321,8
6322,4
6323,4
6324,2
6325,3
6326,7
6327,3
6328,2
6329,6
6330,4
6331,7
6332,8
6333,2
6334,9
6335,9
6336,4
6337,0
6338,4
6339,9
6340,1
6341,8
6342,0
6343,8
6344,5
6345,5
6346,3
6347,5
6348,0
6349,5
6350,9
6351,3
6352,4
6353,0
6354,9
6355,1
6356,7
6357,6
6358,8
6359,7
6360,6
6361,9
6362,8
6363,6
6364,1
6365,5
6366,5
6367,2
6368,1
6369,0
6370,4
6371,2
6372,8
6373,9
6374,7
6375,5
6376,0
6377,7
6378,1
6379,7
6380,6
6381,6
6382,7
6383,0
6384,1
6385,0
6386,1
6387,8
6388,2
6389,0
6390,5
6391,1
6392,4
6393,9
6394,8
6395,9
6396,7
6397,7
6398,0
6399,0
6400,2
6401,1
6402,4
6403,2
6404,7
6405,4
6406,2
6407,9
6408,1
6409,7
6410,7
6411,7
6412,8
6413,5
6414,2
6415,4
6416,0
6417,0
6418,9
6419,7
6420,0
6421,8
6422,1
6423,9
6424,1
6425,5
6426,0
6427,2
6428,0
6429,0
6430,5
6431,0
6432,5
6433,9
6434,7
6435,2
6436,4
6437,0
6438,6
6439,0
6440,3
6441,2
6442,1
6443,7
6444,4
6445,7
6446,5
6447,0
6448,6
6449,9
6450,2
6451,2
6452,6
6453,9
6454,4
6455,2
6456,7
6457,3
6458,8
6459,1
6460,9
6461,6
6462,9
6463,0
6464,2
6465,5
6466,5
6467,5
6468,0
6469,6
6470,1
6471,1
6472,3
6473,9
6474,7
6475,4
6476,3
6477,4
6478,2
6479,5
6480,6
6481,9
6482,4
6483,9
6484,9
6485,8
6486,1
6487,1
6488,5
6489,0
6490,2
6491,2
6492,1
6493,8
6494,8
6495,7
6496,2
6497,3
6498,3
6499,9
6500,7
6501,2
6502,5
6503,9
6504,3
6505,5
6506,5
6507,5
6508,9
6509,8
6510,9
6511,1
6512,4
6513,6
6514,1
6515,6
6516,0
6517,5
6518,9
6519,9
6520,0
6521,7
6522,4
6523,2
6524,1
6525,5
6526,3
6527,8
6528,4
6529,1
6530,5
6531,7
6532,2
6533,2
6534,7
6535,2
6536,8
6537,8
6538,1
6539,6
6540,0
6541,0
6542,3
6543,4
6544,6
6545,1
6546,5
6547,8
6548,5
6549,9
6550,9
6551,0
6552,1
6553,3
6554,2
6555,7
6556,1
6557,6
6558,3
6559,4
6560,7
6561,0
6562,8
6563,4
6564,5
6565,5
6566,8
6567,8
6568,9
6569,5
6570,7
6571,4
6572,3
6573,7
6574,4
6575,8
6576,6
6577,9
6578,3
6579,2
6580,7
6581,8
6582,1
6583,7
6584,5
6585,2
6586,2
6587,4
6588,5
6589,5
6590,8
6591,6
6592,6
6593,8
6594,5
6595,9
6596,6
6597,1
6598,2
6599,9
6600,3
6601,4
6602,0
6603,3
6604,5
6605,2
6606,3
6607,9
6608,7
6609,4
6610,3
6611,9
6612,8
6613,0
6614,5
6615,1
6616,4
6617,4
6618,6
6619,9
6620,6
6621,7
6622,1
6623,6
6624,5
6625,7
6626,6
6627,7
6628,5
6629,4
6630,1
6631,4
6632,7
6633,9
6634,0
6635,8
6636,1
6637,6
6638,8
6639,4
6640,4
6641,0
6642,1
6643,4
6644,3
6645,1
6646,7
6647,2
6648,7
6649,5
6650,4
6651,1
6652,2
6653,5
6654,0
6655,3
6656,1
6657,6
6658,8
6659,8
6660,0
6661,3
6662,4
6663,6
6664,4
6665,6
6666,6
6667,1
6668,7
6669,7
6670,2
6671,3
6672,7
6673,0
6674,0
6675,2
6676,5
6677,8
6678,2
6679,9
6680,6
6681,2
6682,9
6683,1
6684,0
6685,8
6686,9
6687,1
6688,8
6689,0
6690,8
6691,1
6692,1
6693,1
6694,4
6695,1
6696,6
6697,0
6698,4
6699,7
6700,5
6701,5
6702,8
6703,0
6704,4
6705,1
6706,8
6707,3
6708,3
6709,6
6710,0
6711,5
6712,6
6713,9
6714,8
6715,9
6716,3
6717,9
6718,9
6719,0
6720,3
6721,3
6722,1
6723,5
6724,2
6725,2
6726,3
6727,7
6728,6
6729,4
6730,2
6731,3
6732,4
6733,5
6734,1
6735,9
6736,7
6737,1
6738,8
6739,6
6740,5
6741,9
6742,8
6743,7
6744,4
6745,4
6746,3
6747,2
6748,7
6749,7
6750,6
6751,8
6752,2
6753,1
6754,8
6755,7
6756,4
6757,9
6758,6
6759,5
6760,8
6761,7
6762,0
6763,2
6764,3
6765,3
6766,0
6767,6
6768,3
6769,6
6770,2
6771,9
6772,3
6773,7
6774,1
6775,9
6776,0
6777,3
6778,4
6779,8
6780,5
6781,0
6782,0
6783,3
6784,5
6785,6
6786,0
6787,2
6788,3
6789,4
6790,7
6791,9
6792,5
6793,4
6794,2
6795,1
6796,8
6797,9
6798,5
6799,0
6800,1
6801,8
6802,9
6803,3
6804,3
6805,6
6806,5
6807,7
6808,0
6809,2
6810,2
6811,7
6812,1
6813,6
6814,1
6815,5
6816,0
6817,9
6818,4
6819,0
6820,2
6821,0
6822,9
6823,2
6824,4
6825,0
6826,1
6827,6
6828,5
6829,3
6830,5
6831,0
6832,8
6833,9
6834,0
6835,4
6836,5
6837,9
6838,7
6839,2
6840,5
6841,7
6842,8
6843,0
6844,6
6845,2
6846,8
6847,1
6848,6
6849,8
6850,3
6851,1
6852,7
6853,1
6854,3
6855,1
6856,4
6857,6
6858,2
6859,3
6860,8
6861,1
6862,2
6863,3
6864,8
6865,4
6866,7
6867,8
6868,4
6869,4
6870,0
6871,7
6872,7
6873,4
6874,5
6875,9
6876,7
6877,2
6878,7
6879,1
6880,5
6881,0
6882,3
6883,3
6884,0
6885,2
6886,7
6887,3
6888,7
6889,1
6890,2
6891,8
6892,7
6893,6
6894,8
6895,8
6896,6
6897,9
6898,4
6899,1
6900,6
6901,1
6902,8
6903,6
6904,2
6905,6
6906,4
6907,4
6908,4
6909,9
6910,8
6911,0
6912,2
6913,0
6914,0
6915,8
6916,7
6917,3
6918,0
6919,1
6920,9
6921,0
6922,7
6923,9
6924,4
6925,6
6926,0
6927,3
6928,7
6929,6
6930,8
6931,8
6932,5
6933,5
6934,8
6935,4
6936,6
6937,6
6938,0
6939,2
6940,8
6941,3
6942,7
6943,1
6944,9
6945,6
6946,6
6947,3
6948,0
6949,7
6950,1
6951,8
6952,1
6953,9
6954,6
6955,4
6956,9
6957,0
6958,0
6959,6
6960,8
6961,0
6962,6
6963,4
6964,4
6965,5
6966,4
6967,2
6968,3
6969,2
6970,3
6971,4
6972,2
6973,2
6974,6
6975,7
6976,7
6977,2
6978,9
6979,4
6980,5
6981,1
6982,4
6983,7
6984,1
6985,1
6986,7
6987,3
6988,1
6989,0
6990,4
6991,6
6992,4
6993,7
6994,9
6995,4
6996,9
6997,8
6998,7
6999,2
7000,0
7001,8
7002,3
7003,0
7004,7
7005,7
7006,3
7007,3
7008,0
7009,0
7010,8
7011,0
7012,6
7013,6
7014,4
7015,7
7016,4
7017,4
7018,0
7019,0
7020,9
7021,0
7022,2
7023,1
7024,5
7025,7
7026,3
7027,6
7028,1
7029,8
7030,9
7031,4
7032,8
7033,9
7034,0
7035,7
7036,6
7037,0
7038,3
7039,5
7040,4
7041,3
7042,1
7043,5
7044,7
7045,4
7046,0
7047,8
7048,3
7049,2
7050,5
7051,6
7052,4
7053,5
7054,8
7055,3
7056,1
7057,7
7058,5
7059,1
7060,5
7061,2
7062,2
7063,5
7064,3
7065,3
7066,2
7067,2
7068,4
7069,7
7070,6
7071,4
7072,4
7073,0
7074,5
7075,5
7076,9
7077,2
7078,2
7079,6
7080,8
7081,0
7082,9
7083,4
7084,3
7085,9
7086,9
7087,5
7088,3
7089,4
7090,4
7091,5
7092,4
7093,3
7094,0
7095,1
7096,5
7097,5
7098,9
7099,8
7100,9
7101,7
7102,5
7103,0
7104,0
7105,2
7106,4
7107,6
7108,4
7109,4
7110,0
7111,5
7112,9
7113,0
7114,6
7115,7
7116,9
7117,5
7118,1
7119,6
7120,9
7121,5
7122,8
7123,2
7124,7
7125,0
7126,2
7127,6
7128,9
7129,6
7130,8
7131,6
7132,9
7133,6
7134,9
7135,4
7136,0
7137,4
7138,6
7139,8
7140,4
7141,6
7142,8
7143,7
7144,3
7145,8
7146,8
7147,6
7148,8
7149,8
7150,5
7151,9
7152,2
7153,6
7154,9
7155,1
7156,8
7157,6
7158,0
7159,6
7160,3
7161,2
7162,6
7163,7
7164,0
7165,3
7166,9
7167,3
7168,4
7169,0
7170,3
7171,0
7172,9
7173,4
7174,9
7175,9
7176,0
7177,9
7178,1
7179,9
7180,0
7181,3
7182,1
7183,4
7184,8
7185,6
7186,6
7187,4
7188,9
7189,8
7190,0
7191,1
7192,8
7193,0
7194,4
7195,9
7196,8
7197,2
7198,1
7199,1
7200,2
7201,3
7202,0
7203,0
7204,7
7205,4
7206,8
7207,9
7208,5
7209,0
7210,6
7211,3
7212,8
7213,6
7214,2
7215,1
7216,6
7217,7
7218,8
7219,6
7220,3
7221,1
7222,9
7223,4
7224,9
7225,4
7226,7
7227,7
7228,3
7229,7
7230,2
7231,0
7232,7
7233,3
7234,8
7235,6
7236,3
7237,3
7238,2
7239,4
7240,7
7241,3
7242,8
7243,4
7244,1
7245,1
7246,9
7247,8
7248,6
7249,9
7250,6
7251,9
7252,9
7253,7
7254,2
7255,4
7256,0
7257,7
7258,3
7259,4
7260,2
7261,3
7262,1
7263,0
7264,8
7265,5
7266,8
7267,7
7268,5
7269,7
7270,9
7271,5
7272,7
7273,6
7274,9
7275,8
7276,2
7277,8
7278,5
7279,8
7280,4
7281,9
7282,0
7283,9
7284,7
7285,0
7286,7
7287,6
7288,4
7289,5
7290,0
7291,4
7292,1
7293,8
7294,5
7295,3
7296,8
7297,7
7298,5
7299,3
7300,0
7301,0
7302,6
7303,0
7304,2
7305,0
7306,7
7307,5
7308,9
7309,7
7310,3
7311,9
7312,8
7313,1
7314,9
7315,1
7316,5
7317,0
7318,6
7319,3
7320,7
7321,9
7322,3
7323,0
7324,5
7325,3
7326,4
7327,4
7328,4
7329,9
7330,2
7331,5
7332,5
7333,1
7334,2
7335,3
7336,9
7337,4
7338,3
7339,8
7340,6
7341,7
7342,2
7343,9
7344,4
7345,6
7346,4
7347,0
7348,8
7349,8
7350,8
7351,1
7352,0
7353,3
7354,5
7355,1
7356,4
7357,2
7358,6
7359,4
7360,5
7361,4
7362,8
7363,7
7364,6
7365,6
7366,6
7367,7
7368,0
7369,0
7370,6
7371,4
7372,1
7373,3
7374,5
7375,9
7376,9
7377,5
7378,8
7379,1
7380,1
7381,2
7382,5
7383,1
7384,7
7385,9
7386,7
7387,1
7388,6
7389,3
7390,9
7391,0
7392,0
7393,9
7394,6
7395,2
7396,1
7397,6
7398,6
7399,4
7400,9
7401,9
7402,7
7403,7
7404,4
7405,1
7406,6
7407,4
7408,2
7409,2
7410,3
7411,5
7412,4
7413,6
7414,6
7415,5
7416,6
7417,7
7418,9
7419,6
7420,4
7421,7
7422,6
7423,5
7424,0
7425,8
7426,2
7427,8
7428,2
7429,5
7430,0
7431,5
7432,0
7433,1
7434,0
7435,1
7436,5
7437,1
7438,6
7439,8
7440,8
7441,2
7442,7
7443,1
7444,5
7445,1
7446,8
7447,3
7448,9
7449,0
7450,1
7451,4
7452,3
7453,5
7454,3
7455,7
7456,1
7457,9
7458,6
7459,6
7460,3
7461,2
7462,0
7463,3
7464,5
7465,1
7466,4
7467,1
7468,0
7469,4
7470,6
7471,0
7472,1
7473,7
7474,3
7475,8
7476,0
7477,6
7478,0
7479,5
7480,4
7481,9
7482,8
7483,6
7484,7
7485,6
7486,7
7487,6
7488,1
7489,3
7490,4
7491,0
7492,4
7493,5
7494,7
7495,2
7496,6
7497,8
7498,6
7499,1
7500,7
7501,1
7502,4
7503,5
7504,8
7505,3
7506,6
7507,9
7508,9
7509,4
7510,1
7511,5
7512,0
7513,0
7514,8
7515,2
7516,0
7517,8
7518,4
7519,5
7520,7
7521,5
7522,9
7523,4
7524,9
7525,0
7526,9
7527,3
7528,6
7529,2
7530,7
7531,7
7532,2
7533,7
7534,9
7535,5
7536,3
7537,4
7538,8
7539,8
7540,3
7541,2
7542,4
7543,1
7544,5
7545,8
7546,0
7547,9
7548,2
7549,1
7550,5
7551,0
7552,8
7553,4
7554,4
7555,8
7556,5
7557,7
7558,2
7559,0
7560,3
7561,8
7562,6
7563,2
7564,7
7565,5
7566,2
7567,1
7568,3
7569,5
7570,9
7571,8
7572,6
7573,5
7574,7
7575,3
7576,1
7577,3
7578,9
7579,8
7580,4
7581,6
7582,5
7583,0
7584,4
7585,7
7586,4
7587,8
7588,1
7589,3
7590,5
7591,3
7592,6
7593,7
7594,9
7595,6
7596,2
7597,9
7598,4
7599,0
7600,7
7601,0
7602,2
7603,4
7604,1
7605,8
7606,3
7607,9
7608,6
7609,7
7610,4
7611,7
7612,7
7613,5
7614,4
7615,1
7616,5
7617,5
7618,2
7619,9
7620,8
7621,8
7622,6
7623,5
7624,3
7625,2
7626,5
7627,7
7628,7
7629,7
7630,8
7631,1
7632,3
7633,9
7634,5
7635,0
7636,2
7637,0
7638,7
7639,8
7640,1
7641,8
7642,4
7643,5
7644,1
7645,4
7646,8
7647,3
7648,6
7649,4
7650,7
7651,9
7652,9
7653,7
7654,5
7655,4
7656,6
7657,9
7658,8
7659,0
7660,8
7661,9
7662,4
7663,1
7664,5
7665,4
7666,2
7667,9
7668,1
7669,1
7670,2
7671,0
7672,8
7673,3
7674,5
7675,9
7676,7
7677,8
7678,6
7679,1
7680,3
7681,7
7682,1
7683,3
7684,1
7685,6
7686,8
7687,7
7688,1
7689,7
7690,1
7691,6
7692,2
7693,5
7694,5
7695,5
7696,5
7697,8
7698,7
7699,0
7700,4
7701,2
7702,8
7703,5
7704,0
7705,5
7706,4
7707,6
7708,2
7709,7
7710,7
7711,7
7712,8
7713,1
7714,1
7715,2
7716,0
7717,5
7718,8
7719,8
7720,1
7721,2
7722,6
7723,6
7724,3
7725,2
7726,5
7727,2
7728,7
7729,2
7730,5
7731,2
7732,8
7733,2
7734,6
7735,3
7736,5
7737,8
7738,5
7739,0
7740,5
7741,7
7742,4
7743,8
7744,6
7745,3
7746,5
7747,7
7748,3
7749,1
7750,0
7751,7
7752,3
7753,0
7754,1
7755,4
7756,9
7757,6
7758,9
7759,0
7760,3
7761,1
7762,3
7763,7
7764,1
7765,3
7766,2
7767,0
7768,4
7769,5
7770,9
7771,4
7772,7
7773,9
7774,3
7775,7
7776,1
7777,0
7778,7
7779,2
7780,0
7781,6
7782,6
7783,0
7784,8
7785,9
7786,1
7787,7
7788,2
7789,8
7790,2
7791,5
7792,1
7793,0
7794,7
7795,7
7796,0
7797,7
7798,3
7799,3
7800,4
7801,0
7802,1
7803,8
7804,9
7805,8
7806,6
7807,5
7808,6
7809,6
7810,9
7811,0
7812,2
7813,1
7814,6
7815,4
7816,4
7817,4
7818,6
7819,9
7820,5
7821,7
7822,5
7823,4
7824,4
7825,4
7826,5
7827,3
7828,5
7829,3
7830,4
7831,6
7832,9
7833,7
7834,0
7835,6
7836,8
7837,0
7838,9
7839,1
7840,5
7841,8
7842,3
7843,7
7844,7
7845,2
7846,1
7847,9
7848,1
7849,4
7850,5
7851,4
7852,6
7853,8
7854,8
7855,2
7856,5
7857,3
7858,0
7859,1
7860,5
7861,5
7862,9
7863,5
7864,3
7865,6
7866,9
7867,4
7868,5
7869,2
7870,1
7871,6
7872,7
7873,8
7874,9
7875,8
7876,2
7877,8
7878,9
7879,2
7880,0
7881,6
7882,2
7883,4
7884,9
7885,5
7886,3
7887,0
7888,3
7889,3
7890,1
7891,8
7892,6
7893,5
7894,8
7895,2
7896,2
7897,5
7898,2
7899,5
7900,2
7901,8
7902,5
7903,3
7904,0
7905,2
7906,6
7907,4
7908,3
7909,5
7910,4
7911,0
7912,0
7913,5
7914,1
7915,4
7916,1
7917,0
7918,0
7919,9
7920,4
7921,9
7922,6
7923,5
7924,3
7925,4
7926,3
7927,8
7928,9
7929,4
7930,8
7931,3
7932,3
7933,6
7934,0
7935,5
7936,2
7937,0
7938,0
7939,6
7940,7
7941,6
7942,5
7943,0
7944,7
7945,3
7946,5
7947,7
7948,2
7949,6
7950,5
7951,2
7952,4
7953,3
7954,1
7955,6
7956,8
7957,9
7958,2
7959,8
7960,4
7961,5
7962,3
7963,7
7964,3
7965,7
7966,1
7967,3
7968,0
7969,5
7970,1
7971,7
7972,8
7973,7
7974,6
7975,3
7976,1
7977,0
7978,1
7979,2
7980,1
7981,4
7982,6
7983,3
7984,2
7985,7
7986,8
7987,8
7988,4
7989,6
7990,3
7991,9
7992,0
7993,4
7994,7
7995,5
7996,1
7997,0
7998,4
7999,3
8000,6
8001,1
8002,3
8003,9
8004,3
8005,1
8006,2
8007,1
8008,9
8009,5
8010,2
8011,9
8012,9
8013,0
8014,6
8015,5
8016,0
8017,3
8018,6
8019,7
8020,1
8021,1
8022,4
8023,3
8024,8
8025,6
8026,4
8027,7
8028,9
8029,2
8030,8
8031,0
8032,6
8033,7
8034,7
8035,6
8036,4
8037,0
8038,0
8039,9
8040,9
8041,3
8042,5
8043,5
8044,6
8045,5
8046,5
8047,1
8048,5
8049,3
8050,9
8051,7
8052,4
8053,3
8054,1
8055,2
8056,5
8057,0
8058,9
8059,4
8060,9
8061,4
8062,9
8063,5
8064,5
8065,3
8066,7
8067,3
8068,4
8069,2
8070,4
8071,5
8072,9
8073,3
8074,7
8075,6
8076,5
8077,3
8078,1
8079,2
8080,7
8081,9
8082,1
8083,9
8084,5
8085,9
8086,2
8087,5
8088,4
8089,7
8090,7
8091,6
8092,9
8093,5
8094,2
8095,1
8096,5
8097,3
8098,7
8099,2
8100,7
8101,4
8102,4
8103,3
8104,3
8105,7
8106,7
8107,5
8108,2
8109,9
8110,0
8111,4
8112,6
8113,5
8114,2
8115,1
8116,6
8117,2
8118,4
8119,0
8120,6
8121,4
8122,2
8123,5
8124,6
8125,4
8126,2
8127,3
8128,7
8129,7
8130,6
8131,9
8132,1
8133,2
8134,5
8135,4
8136,5
8137,9
8138,1
8139,7
8140,3
8141,3
8142,5
8143,8
8144,0
8145,4
8146,3
8147,0
8148,5
8149,2
8150,8
8151,9
8152,7
8153,5
8154,4
8155,7
8156,3
8157,8
8158,9
8159,7
8160,5
8161,9
8162,3
8163,7
8164,8
8165,1
8166,4
8167,1
8168,1
8169,6
8170,1
8171,8
8172,2
8173,3
8174,4
8175,1
8176,3
8177,8
8178,1
8179,6
8180,0
8181,6
8182,2
8183,4
8184,5
8185,3
8186,0
8187,5
8188,1
8189,2
8190,8
8191,9
8192,0
8193,5
8194,4
8195,5
8196,2
8197,0
8198,2
8199,4
8200,4
8201,6
8202,5
8203,5
8204,0
8205,7
8206,4
8207,3
8208,0
8209,1
8210,3
8211,0
8212,8
8213,0
8214,4
8215,4
8216,8
8217,6
8218,4
8219,4
8220,9
8221,6
8222,0
8223,4
8224,4
8225,9
8226,4
8227,0
8228,2
8229,8
8230,2
8231,5
8232,5
8233,4
8234,0
8235,9
8236,4
8237,1
8238,3
8239,1
8240,5
8241,5
8242,4
8243,5
8244,3
8245,5
8246,3
8247,1
8248,0
8249,3
8250,3
8251,6
8252,1
8253,4
8254,6
8255,6
8256,0
8257,2
8258,0
8259,4
8260,6
8261,2
8262,6
8263,6
8264,2
8265,1
8266,5
8267,1
8268,5
8269,4
8270,2
8271,0
8272,1
8273,3
8274,6
8275,5
8276,0
8277,1
8278,0
8279,5
8280,3
8281,0
8282,9
8283,1
8284,3
8285,4
8286,9
8287,6
8288,0
8289,8
8290,8
8291,1
8292,6
8293,6
8294,4
8295,2
8296,6
8297,6
8298,8
8299,6
8300,2
8301,7
8302,4
8303,6
8304,7
8305,2
8306,7
8307,9
8308,2
8309,2
8310,0
8311,9
8312,2
8313,2
8314,3
8315,3
8316,4
8317,2
8318,4
8319,3
8320,5
8321,6
8322,2
8323,9
8324,1
8325,1
8326,9
8327,8
8328,5
8329,3
8330,9
8331,7
8332,7
8333,2
8334,7
8335,9
8336,6
8337,3
8338,6
8339,2
8340,7
8341,7
8342,0
8343,6
8344,1
8345,4
8346,6
8347,8
8348,8
8349,3
8350,1
8351,7
8352,6
8353,3
8354,8
8355,4
8356,2
8357,1
8358,9
8359,9
8360,7
8361,6
8362,8
8363,8
8364,8
8365,8
8366,8
8367,1
8368,9
8369,4
8370,2
8371,0
8372,6
8373,2
8374,8
8375,1
8376,9
8377,1
8378,4
8379,7
8380,5
8381,1
8382,4
8383,1
8384,0
8385,5
8386,0
8387,4
8388,6
8389,7
8390,7
8391,3
8392,6
8393,6
8394,5
8395,5
8396,9
8397,4
8398,8
8399,2
8400,9
8401,3
8402,3
8403,6
8404,7
8405,4
8406,8
8407,8
8408,8
8409,2
8410,5
8411,2
8412,6
8413,4
8414,2
8415,4
8416,4
8417,2
8418,5
8419,9
8420,1
8421,6
8422,9
8423,7
8424,6
8425,1
8426,8
8427,0
8428,8
8429,2
8430,0
8431,0
8432,6
8433,7
8434,4
8435,3
8436,7
8437,7
8438,7
8439,7
8440,0
8441,9
8442,9
8443,0
8444,9
8445,0
8446,6
8447,7
8448,9
8449,7
8450,8
8451,9
8452,6
8453,2
8454,7
8455,6
8456,6
8457,4
8458,9
8459,7
8460,5
8461,1
8462,4
8463,4
8464,9
8465,5
8466,0
8467,9
8468,8
8469,9
8470,0
8471,5
8472,7
8473,7
8474,8
8475,3
8476,7
8477,6
8478,2
8479,6
8480,0
8481,6
8482,7
8483,0
8484,9
8485,6
8486,5
8487,2
8488,0
8489,4
8490,5
8491,2
8492,9
8493,7
8494,2
8495,5
8496,5
8497,6
8498,2
8499,3
8500,0
8501,3
8502,2
8503,4
8504,2
8505,6
8506,3
8507,2
8508,4
8509,7
8510,6
8511,6
8512,0
8513,8
8514,9
8515,3
8516,5
8517,2
8518,6
8519,3
8520,0
8521,9
8522,0
8523,7
8524,7
8525,2
8526,2
8527,6
8528,7
8529,0
8530,8
8531,5
8532,5
8533,1
8534,6
8535,7
8536,0
8537,4
8538,2
8539,9
8540,1
8541,2
8542,8
8543,2
8544,1
8545,8
8546,7
8547,8
8548,4
8549,2
8550,2
8551,0
8552,7
8553,0
8554,8
8555,7
8556,9
8557,1
8558,0
8559,4
8560,6
8561,3
8562,2
8563,5
8564,8
8565,5
8566,3
8567,2
8568,8
8569,2
8570,6
8571,4
8572,0
8573,2
8574,3
8575,7
8576,4
8577,0
8578,1
8579,4
8580,3
8581,0
8582,4
8583,5
8584,2
8585,5
8586,9
8587,0
8588,8
8589,2
8590,0
8591,5
8592,3
8593,6
8594,2
8595,6
